122,http://footprinted.org/rdfspace/bibliography/high-density-polyethylene-lci-data-summary-in-excel-format4474315
123,http://footprinted.org/rdfspace/bibliography/high-density-polyethylene-pipe-extrusion-lci-data-summary8020530
124,http://footprinted.org/rdfspace/bibliography/high-density-polyethylene-pipe-extrusion-lci-data-summary-in-excel-format6878919
125,http://footprinted.org/rdfspace/bibliography/high-performance-high-volume-fly-ash-concrete-for-sustainable-development1498376
126,http://footprinted.org/rdfspace/bibliography/how-sustainable-is-concrete-3601819
127,http://footprinted.org/rdfspace/bibliography/iisf-stainless-steel-lci-spreadsheet4006565
128,http://footprinted.org/rdfspace/bibliography/iisi-bar-wire-rod-bf-route3718029
129,http://footprinted.org/rdfspace/bibliography/iisi-bar-wire-rod-eaf-route4385295
130,http://footprinted.org/rdfspace/bibliography/iisi-coated-flat-steel-bf-route7202091
131,http://footprinted.org/rdfspace/bibliography/iisi-electrogalvanised-coil-bf-route6302622
132,http://footprinted.org/rdfspace/bibliography/iisi-engineering-steel-eaf-route1025146
133,http://footprinted.org/rdfspace/bibliography/iisi-finished-cold-rolled-coil-bf-route5094968
134,http://footprinted.org/rdfspace/bibliography/iisi-hot-dipped-galvanised-coil-bf-route9514236
135,http://footprinted.org/rdfspace/bibliography/iisi-hot-rolled-coil-bf-route3566474
136,http://footprinted.org/rdfspace/bibliography/iisi-plate-bf-route2924638
137,http://footprinted.org/rdfspace/bibliography/iisi-section-bf-route7779120
138,http://footprinted.org/rdfspace/bibliography/iisi-section-eaf-route1346023
139,http://footprinted.org/rdfspace/bibliography/iisi-steel-pipe-bf-route4545504
140,http://footprinted.org/rdfspace/bibliography/integrated-pollution-prevention-and-control-ippc-reference-document-on-best-available-techniques-in-the-cement-and-lime-manufacturing-industries3020218
141,http://footprinted.org/rdfspace/bibliography/integrated-pollution-prevention-and-control-draft-reference-document-on-best-available-techniques-in-the-ceramic-manufacturing-industry-draft-october-20042756881
142,http://footprinted.org/rdfspace/bibliography/integrated-pollution-prevention-and-control-draft-reference-document-on-best-available-techniques-in-the-pulp-and-paper-manufacturing-industry-december-20016817610
143,http://footprinted.org/rdfspace/bibliography/kingspan-therma-an-environmental-profile3941604
144,http://footprinted.org/rdfspace/bibliography/kone-monospace-environmnetal-product-declaration5051649
145,http://footprinted.org/rdfspace/bibliography/lca-and-embodied-energy-some-contentious-issues6558175
146,http://footprinted.org/rdfspace/bibliography/lca-fact-sheet-life-cycle-analysis-of-clay-brick-housing-based-on-a-typical-project-home1259889
147,http://footprinted.org/rdfspace/bibliography/lca-of-road-a-pilot-study-for-inventory-analysis6120781
148,http://footprinted.org/rdfspace/bibliography/life-cycle-analysis-of-a-residential-home-in-michigan7702605
149,http://footprinted.org/rdfspace/bibliography/life-cycle-analysis-of-wind-fuel-cell-integrated-system9378899
150,http://footprinted.org/rdfspace/bibliography/life-cycle-analysis-of-wood-products-cradle-to-gate-lci-of-residential-wood-building-materials3785384
151,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-environmental-profile-of-cotton-and-polyester-cotton-fabrics4180729
152,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-for-painting-processes-putting-the-voc-issue-in-perspective1805098
153,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-4-types-of-floor-covering4834706
154,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-a-car-tyre1014329
155,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-a-wind-farm-and-related-externalities8253044
156,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-aluminium-inventory-data-for-the-primary-aluminium-industry-year-2005-update3389757
157,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-copper-products6855861
158,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-flooring-materials-case-study1795775
159,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-nickel-products5248150
